id;Authors;Transform;CorrelationCoefficient;StandardError;Tstatistic;Observations;DegreesofFreedom;NumberofCountries;DependentVariable;Level;PerCapita;GlobalizationType;GlobalizationVariable;TradeGlobalization;FinancialGlobalization;OverallGlobalization;CapitalAccountOpen;CapitalFlows;FinancialOpenness;FDI;PortfolioInvestment;ForeignAssetsLiabilities;EquityMarketLiberalization;BankGlobalization;TradeToGDP;Exports;Imports;AlcalaCiccone;TradeInstrumentGravity;SachsWarner;Tariffs;OtherTradeOpenness;TradeDeJure;CapitalAccountLiberalization;GlobalizationType;AdditionalGlobalization;ControlVariables;LaggedDependentVariable;NonLinearGlobalization;InteractedGlobalization;PanelData;CrossSection;CountryFixedEffects;TimeFixedEffects;StartYear;EndYear;Dummy1870to1914;Dummy1915to1945;Dummy1946to1969;Dummy1970s;Dummy1980s;Dummy1990s;Dummy2000s;Dummy2010s;YearAverage;AdvancedCountriesOnly;DevelopingCountriesOnly;MixofCountries;EuropeOnly;NorthAmericaOnly;AfricaOnly;AsiaOnly;LatinAmericaOnly;ChinaOnly;EconometricStrategy;TacklingEndogeneity;OLS;GMM;RandomEffects;IV2SLS;SUR;OtherEstimator;NonOLS;ShortRun;LongRun;JournalName;YearofPublication;JournalImpactFactor;TopTierJournal;TopTierJournal2;Primary;Education;LaborForce;GovernmentSpending;Geography;FinancialDevelopment;Institutions;NaturalResources;Aid;Democracy;Inflation;CapitalStock;Prior;Crossauthor;IntraNationalStudy;ReviewedJournal;Citations;NumberRegressions
171;Estrada et al. 2015;1;2.059;0.792;2.599747475;467;350;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;Private credit (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;2.218;0.906;2.44812362;467;350;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;Private credit (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;1.878;0.919;2.043525571;472;355;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;Private credit (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;2.576;1.09;2.363302752;472;355;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;Private credit (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;1.975;0.776;2.545103093;467;350;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;Private credit (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;2.116;0.89;2.37752809;467;350;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;Private credit (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;1.949;0.944;2.064618644;472;355;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;Private credit (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;2.651;1.103;2.40344515;472;355;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;Private credit (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;0.675;0.852;0.792253521;271;155;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-0.864;1.395;-0.619354839;271;155;108;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;2.021;1.157;1.746758859;273;157;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-1.174;1.434;-0.818688982;273;157;108;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-0.972;0.437;-2.224256293;272;156;108;Real GDP per capita growth;0;1;FinancialGlobalization;KA open index (Chinn-Ito);0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-0.379;1.333;-0.28432108;272;156;108;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;0.857;0.825;1.038787879;266;150;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-0.89;1.428;-0.6232493;266;150;108;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;2.224;1.194;1.862646566;268;152;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-1.202;1.408;-0.853693182;268;152;108;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-1.015;0.425;-2.388235294;267;151;108;Real GDP per capita growth;0;1;FinancialGlobalization;KA open index (Chinn-Ito);0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-0.478;1.359;-0.351729213;267;151;108;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime;0;0;0;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-2.082;1.99;-1.046231156;271;151;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*developing country, financial development*developing country, financial openness*developing Asia, financial development*developing Asia;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-1.67;1.949;-0.856849666;273;153;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*developing country, financial development*developing country, financial openness*developing Asia, financial development*developing Asia;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;0.654;0.975;0.670769231;272;152;108;Real GDP per capita growth;0;1;FinancialGlobalization;KA open index (Chinn-Ito);0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*developing country, financial development*developing country, financial openness*developing Asia, financial development*developing Asia;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-2.169;1.742;-1.245120551;266;146;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*developing country, financial development*developing country, financial openness*developing Asia, financial development*developing Asia;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;-0.657;1.77;-0.371186441;268;148;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*developing country, financial development*developing country, financial openness*developing Asia, financial development*developing Asia;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;0.123;0.883;0.139297848;267;147;108;Real GDP per capita growth;0;1;FinancialGlobalization;KA open index (Chinn-Ito);0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*developing country, financial development*developing country, financial openness*developing Asia, financial development*developing Asia;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;1.205;0.946;1.273784355;271;154;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;0.921;1.063;0.866415804;273;156;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;1.693;1.181;1.433530906;271;154;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;2.579;1.293;1.994586234;273;156;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;1.26;0.963;1.308411215;271;154;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;0.733;0.963;0.761163032;273;156;108;Real GDP per capita growth;0;1;FinancialGlobalization;Total capital flows;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;1.998;1.187;1.683235046;271;154;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
171;Estrada et al. 2015;1;2.824;1.289;2.190845617;273;156;108;Real GDP per capita growth;0;1;FinancialGlobalization;Aggregate assets and liabilities (Lane-and-Milesi-Ferretti-indicator);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;stock market capitalization (financial development), initial GDP per capita, government spending, inflation, education, managed exchange rate regime, dual exchange rate regime, financial openness*financial development;0;0;1;1;0;0;1;1977;2011;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Asian Development Bank Economics Working Paper;2015;0.0001;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;18;90
172;Falvey et al. 2012;1;0.02;0.003656307;5.47;952;901;75;Real GDP per capita growth;0;1;TradeGlobalization;Trade liberalization dummy variable (Waczairg and Welch extension of Sachs-Warner);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;TradeGlobalization;0;Initial GDP per capita, education, terms of trade, population, investment;0;0;0;1;0;0;1;1960;2003;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;World Development;2012;3.905;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;59;22
172;Falvey et al. 2012;1;0.018;0.00376569;4.78;1327;1203;75;Real GDP per capita growth;0;1;TradeGlobalization;Trade liberalization dummy variable (Waczairg and Welch extension of Sachs-Warner);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;TradeGlobalization;0;terms of trade, population, investment;0;0;0;1;0;1;1;1960;2003;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;World Development;2012;3.905;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;59;22
172;Falvey et al. 2012;1;0.028;0.003867403;7.24;2619;2496;75;Real GDP per capita growth;0;1;TradeGlobalization;Trade liberalization dummy variable (Waczairg and Welch extension of Sachs-Warner);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;TradeGlobalization;0;population, investment;0;0;0;1;0;1;1;1960;2003;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;World Development;2012;3.905;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;59;22
172;Falvey et al. 2012;1;0.038;0.004828463;7.87;2494;2367;75;Real GDP per capita growth;0;1;TradeGlobalization;Trade liberalization dummy variable (Waczairg and Welch extension of Sachs-Warner);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;TradeGlobalization;0;population, investment, crisis variable;0;0;0;1;0;1;1;1960;2003;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;Endogenous threshold model;0;0;0;0;0;0;1;1;1;0;World Development;2012;3.905;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;59;22
172;Falvey et al. 2012;1;0.025;0.005434783;4.6;2494;2367;75;Real GDP per capita growth;0;1;TradeGlobalization;Trade liberalization dummy variable (Waczairg and Welch extension of Sachs-Warner);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;TradeGlobalization;0;population, investment, crisis variable;0;0;0;1;0;1;1;1960;2003;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;Endogenous threshold model;0;0;0;0;0;0;1;1;1;0;World Development;2012;3.905;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;59;22
